0.01	-0.04127960084435244	0.06944845748495404
0.02	-0.026951397157186436	0.08727048583427204
0.03	-0.008786265552074247	0.10471133803640796
0.04	0.007949619239426034	0.12116305977784507
0.05	0.02289720195340241	0.13845912184945036
0.06	0.03511135881504699	0.14863150398394656
0.07	0.047396456097872235	0.1469854993876976
0.08	0.05017109089331994	0.13567787663909053
0.09	0.05358630426337462	0.12127177738037952
0.10	0.04694724096414855	0.09973798135239986
0.11	0.027401084430584775	0.06524358594362287
0.12	-0.00037107470269025276	0.017141504870120897
0.13	-0.03893683857320197	-0.0447669832627987
0.14	-0.08803264179092903	-0.11856261614688261
0.15	-0.1442787187405647	-0.2051277533983512
0.16	-0.2096619072630101	-0.3057550423827288
0.17	-0.2896052807459582	-0.41472284297287615
0.18	-0.3723349108853976	-0.524872327383378
0.19	-0.4535341818986284	-0.6267028500827074
0.20	-0.529439902863728	-0.7121218470504127
0.21	-0.590729884155975	-0.7750918926918411
0.22	-0.6318105161991764	-0.81635323028376
0.23	-0.652255660241726	-0.8292968084322181
0.24	-0.6395947268298251	-0.8106498140396416
0.25	-0.5935698082663339	-0.7644550345919577
0.26	-0.5218598332834155	-0.6921112168095823
0.27	-0.428931973948643	-0.5919177934251644
0.28	-0.32348599246371307	-0.47076834073534385
0.29	-0.20764825435997478	-0.33204163754010096
0.30	-0.08096565120072953	-0.1787944833909874
0.31	0.050850401202321135	-0.0238943516643417
0.32	0.17679330391375345	0.13354819596002743
0.33	0.29210739226009563	0.2776131824157897
0.34	0.39979073496489237	0.40137084565433895
0.35	0.5007403356080214	0.503489604925768
0.36	0.5948732121839916	0.5899967133186467
0.37	0.6752399431161381	0.6609882688741462
0.38	0.7393791641989393	0.7229812421175977
0.39	0.7870912035173414	0.7702474287504624
0.40	0.8192928218822878	0.7980846291501982
0.41	0.8351060589154466	0.8079549525097215
0.42	0.8330011086350954	0.801013546399277
0.43	0.8134645015385511	0.7778767849482756
0.44	0.7753514948947979	0.7362540150019456
0.45	0.7217356835806652	0.6753587722865443
0.46	0.6519256953049551	0.5990200531914809
0.47	0.5649565758713938	0.5130296606396261
0.48	0.4679532502389088	0.4201133860336338
0.49	0.3695641673129233	0.3253051517275768
0.50	0.2788218306229269	0.23121499151400626
0.51	0.19868951338904656	0.1470601013219556
0.52	0.1317936826478643	0.07679155147230995
0.53	0.07985895622566899	0.020561591443886165
0.54	0.04920177505969069	-0.019726553289205154
0.55	0.029201345032811386	-0.03893982678299629
0.56	0.016098387653622013	-0.04779994472878094
0.57	-0.00022237320302686213	-0.039309846736680906
0.58	-0.014148272277584707	-0.026274376903914175
0.59	-0.021745020367603552	-0.011262991548331467
0.60	-0.025418267825296076	0.01110628679346239
0.61	-0.03028267732949729	0.03474654170978046
0.62	-0.03429261436649199	0.051125602559606534
0.63	-0.035004639800236464	0.06669391344245705
0.64	-0.030498862689460893	0.0796855566996461
0.65	-0.026252536646643208	0.08875369764802299
0.66	-0.024439830114041286	0.10230381947282134
0.67	-0.024397026940068758	0.10927839011286374
0.68	-0.02817295034994725	0.11174794614818796
0.69	-0.030910061304661517	0.11304296081941308
0.70	-0.03586542071206392	0.1125047527885053
0.71	-0.041586653328667664	0.10974739174676731
0.72	-0.041384052635950075	0.10620072000833705
0.73	-0.03486620155607634	0.09806621269649318
0.74	-0.03635722302812734	0.08839444935815494
0.75	-0.04174346203159861	0.07524873174810591
0.76	-0.048012368850958255	0.05942594077269989
0.77	-0.05136877069379132	0.04126714504296297
0.78	-0.05308040766779968	0.02395127809564597
0.79	-0.056062164042444136	0.005454606002761879
0.80	-0.06771872011703038	-0.01349776376324904
0.81	-0.07588114892616403	-0.028801272823449794
0.82	-0.07508084222822305	-0.04282122422670938
0.83	-0.07616023535672806	-0.05766933182036553
0.84	-0.07729777361159407	-0.073864846228225
0.85	-0.08176091609899214	-0.08684827522133176
0.86	-0.08379738646204402	-0.09795643463429027
0.87	-0.08134381857553859	-0.10232063189844588
0.88	-0.0699397263243758	-0.10364709003287434
0.89	-0.06164917659400065	-0.10212115910244304
0.90	-0.054103946623843435	-0.09803808119872404
0.91	-0.0498022740199802	-0.08673866480707003
0.92	-0.04713748501655422	-0.07532610070875304
0.93	-0.04502448176575766	-0.057788479213670196
0.94	-0.05008456575474884	-0.04070971447476292
0.95	-0.0601860543855614	-0.02574672044771635
0.96	-0.07129909954562835	-0.009386268009130526
0.97	-0.075656434471341	0.005691127724927254
0.98	-0.06996367295393179	0.01966556338662552
0.99	-0.06363205463481901	0.036733704843983736
1.00	-0.054430793685508586	0.05302596656567309
