0.01	-0.000
0.02	-0.001
0.03	-0.006
0.04	-0.020
0.05	-0.046
0.06	-0.081
0.07	-0.116
0.08	-0.144
0.09	-0.161
0.10	-0.164
0.11	-0.151
0.12	-0.116
0.13	-0.048
0.14	0.077
0.15	0.298
0.16	0.675
0.17	1.288
0.18	2.229
0.19	3.574
0.20	5.353
0.21	7.519
0.22	9.926
0.23	12.323
0.24	14.396
0.25	15.835
0.26	16.412
0.27	16.036
0.28	14.779
0.29	12.851
0.30	10.540
0.31	8.148
0.32	5.929
0.33	4.053
0.34	2.600
0.35	1.563
0.36	0.877
0.37	0.451
0.38	0.201
0.39	0.061
0.40	-0.012
0.41	-0.044
0.42	-0.053
0.43	-0.053
0.44	-0.050
0.45	-0.051
0.46	-0.053
0.47	-0.058
0.48	-0.074
0.49	-0.106
0.50	-0.151
0.51	-0.200
0.52	-0.242
0.53	-0.272
0.54	-0.288
0.55	-0.292
0.56	-0.288
0.57	-0.279
0.58	-0.268
0.59	-0.255
0.60	-0.242
0.61	-0.229
0.62	-0.216
0.63	-0.206
0.64	-0.201
0.65	-0.193
0.66	-0.181
0.67	-0.163
0.68	-0.144
0.69	-0.127
0.70	-0.112
0.71	-0.100
0.72	-0.095
0.73	-0.099
0.74	-0.110
0.75	-0.125
0.76	-0.140
0.77	-0.150
0.78	-0.158
0.79	-0.173
0.80	-0.200
0.81	-0.235
0.82	-0.265
0.83	-0.282
0.84	-0.285
0.85	-0.283
0.86	-0.278
0.87	-0.276
0.88	-0.278
0.89	-0.287
0.90	-0.297
0.91	-0.303
0.92	-0.303
0.93	-0.295
0.94	-0.280
0.95	-0.260
0.96	-0.240
0.97	-0.229
0.98	-0.232
0.99	-0.240
1.00	-0.242
