0.01	0.000
0.02	0.000
0.03	0.000
0.04	-0.000
0.05	-0.003
0.06	-0.013
0.07	-0.029
0.08	-0.048
0.09	-0.061
0.10	-0.071
0.11	-0.080
0.12	-0.093
0.13	-0.106
0.14	-0.113
0.15	-0.108
0.16	-0.085
0.17	-0.049
0.18	-0.005
0.19	0.043
0.20	0.104
0.21	0.196
0.22	0.338
0.23	0.544
0.24	0.819
0.25	1.163
0.26	1.577
0.27	2.068
0.28	2.643
0.29	3.305
0.30	4.041
0.31	4.830
0.32	5.647
0.33	6.468
0.34	7.277
0.35	8.052
0.36	8.759
0.37	9.359
0.38	9.826
0.39	10.148
0.40	10.316
0.41	10.321
0.42	10.154
0.43	9.814
0.44	9.312
0.45	8.675
0.46	7.938
0.47	7.142
0.48	6.327
0.49	5.526
0.50	4.759
0.51	4.038
0.52	3.376
0.53	2.782
0.54	2.265
0.55	1.823
0.56	1.446
0.57	1.125
0.58	0.864
0.59	0.670
0.60	0.539
0.61	0.457
0.62	0.401
0.63	0.356
0.64	0.320
0.65	0.293
0.66	0.273
0.67	0.253
0.68	0.227
0.69	0.195
0.70	0.166
0.71	0.144
0.72	0.127
0.73	0.105
0.74	0.071
0.75	0.029
0.76	-0.015
0.77	-0.053
0.78	-0.076
0.79	-0.082
0.80	-0.066
0.81	-0.035
0.82	0.000
0.83	0.029
0.84	0.055
0.85	0.089
0.86	0.137
0.87	0.194
0.88	0.251
0.89	0.294
0.90	0.317
0.91	0.320
0.92	0.311
0.93	0.299
0.94	0.292
0.95	0.291
0.96	0.294
0.97	0.296
0.98	0.292
0.99	0.277
1.00	0.250
