0.01	-0.000
0.02	-0.000
0.03	-0.001
0.04	-0.001
0.05	0.000
0.06	0.004
0.07	0.008
0.08	0.009
0.09	0.002
0.10	-0.013
0.11	-0.029
0.12	-0.036
0.13	-0.031
0.14	-0.026
0.15	-0.040
0.16	-0.097
0.17	-0.213
0.18	-0.409
0.19	-0.705
0.20	-1.124
0.21	-1.687
0.22	-2.408
0.23	-3.287
0.24	-4.306
0.25	-5.422
0.26	-6.564
0.27	-7.632
0.28	-8.526
0.29	-9.160
0.30	-9.477
0.31	-9.448
0.32	-9.079
0.33	-8.409
0.34	-7.507
0.35	-6.459
0.36	-5.354
0.37	-4.274
0.38	-3.278
0.39	-2.405
0.40	-1.676
0.41	-1.097
0.42	-0.661
0.43	-0.348
0.44	-0.136
0.45	-0.002
0.46	0.070
0.47	0.099
0.48	0.102
0.49	0.099
0.50	0.102
0.51	0.117
0.52	0.142
0.53	0.174
0.54	0.211
0.55	0.246
0.56	0.268
0.57	0.280
0.58	0.290
0.59	0.299
0.60	0.304
0.61	0.299
0.62	0.285
0.63	0.266
0.64	0.248
0.65	0.236
0.66	0.230
0.67	0.223
0.68	0.211
0.69	0.194
0.70	0.179
0.71	0.172
0.72	0.179
0.73	0.196
0.74	0.215
0.75	0.224
0.76	0.219
0.77	0.200
0.78	0.170
0.79	0.137
0.80	0.108
0.81	0.089
0.82	0.079
0.83	0.078
0.84	0.084
0.85	0.094
0.86	0.107
0.87	0.121
0.88	0.140
0.89	0.158
0.90	0.170
0.91	0.169
0.92	0.155
0.93	0.140
0.94	0.131
0.95	0.130
0.96	0.123
0.97	0.104
0.98	0.072
0.99	0.040
1.00	0.015
