0.01	-0.000
0.02	-0.001
0.03	-0.003
0.04	-0.011
0.05	-0.028
0.06	-0.051
0.07	-0.073
0.08	-0.082
0.09	-0.074
0.10	-0.053
0.11	-0.022
0.12	0.031
0.13	0.147
0.14	0.399
0.15	0.899
0.16	1.775
0.17	3.146
0.18	5.047
0.19	7.352
0.20	9.738
0.21	11.731
0.22	12.852
0.23	12.803
0.24	11.592
0.25	9.536
0.26	7.125
0.27	4.831
0.28	2.966
0.29	1.636
0.30	0.790
0.31	0.309
0.32	0.058
0.33	-0.070
0.34	-0.142
0.35	-0.188
0.36	-0.214
0.37	-0.224
0.38	-0.221
0.39	-0.212
0.40	-0.198
0.41	-0.180
0.42	-0.158
0.43	-0.131
0.44	-0.103
0.45	-0.081
0.46	-0.069
0.47	-0.069
0.48	-0.077
0.49	-0.082
0.50	-0.074
0.51	-0.047
0.52	-0.002
0.53	0.056
0.54	0.116
0.55	0.168
0.56	0.202
0.57	0.216
0.58	0.210
0.59	0.189
0.60	0.162
0.61	0.144
0.62	0.143
0.63	0.157
0.64	0.179
0.65	0.200
0.66	0.212
0.67	0.213
0.68	0.208
0.69	0.202
0.70	0.197
0.71	0.194
0.72	0.190
0.73	0.190
0.74	0.193
0.75	0.192
0.76	0.185
0.77	0.171
0.78	0.149
0.79	0.119
0.80	0.081
0.81	0.040
0.82	0.009
0.83	-0.001
0.84	0.015
0.85	0.047
0.86	0.081
0.87	0.107
0.88	0.123
0.89	0.135
0.90	0.153
0.91	0.187
0.92	0.236
0.93	0.288
0.94	0.323
0.95	0.336
0.96	0.331
0.97	0.323
0.98	0.323
0.99	0.332
1.00	0.344
