0.01	0.000
0.02	0.000
0.03	0.002
0.04	0.007
0.05	0.017
0.06	0.035
0.07	0.058
0.08	0.081
0.09	0.097
0.10	0.103
0.11	0.099
0.12	0.099
0.13	0.114
0.14	0.146
0.15	0.187
0.16	0.231
0.17	0.279
0.18	0.346
0.19	0.443
0.20	0.570
0.21	0.729
0.22	0.925
0.23	1.169
0.24	1.465
0.25	1.816
0.26	2.226
0.27	2.705
0.28	3.259
0.29	3.884
0.30	4.563
0.31	5.269
0.32	5.971
0.33	6.642
0.34	7.249
0.35	7.759
0.36	8.139
0.37	8.361
0.38	8.412
0.39	8.295
0.40	8.027
0.41	7.627
0.42	7.118
0.43	6.525
0.44	5.879
0.45	5.215
0.46	4.565
0.47	3.951
0.48	3.381
0.49	2.858
0.50	2.385
0.51	1.966
0.52	1.607
0.53	1.308
0.54	1.069
0.55	0.882
0.56	0.738
0.57	0.630
0.58	0.553
0.59	0.502
0.60	0.470
0.61	0.451
0.62	0.437
0.63	0.430
0.64	0.432
0.65	0.441
0.66	0.454
0.67	0.472
0.68	0.494
0.69	0.511
0.70	0.514
0.71	0.499
0.72	0.477
0.73	0.464
0.74	0.466
0.75	0.477
0.76	0.484
0.77	0.473
0.78	0.439
0.79	0.386
0.80	0.329
0.81	0.282
0.82	0.254
0.83	0.253
0.84	0.277
0.85	0.319
0.86	0.374
0.87	0.435
0.88	0.492
0.89	0.534
0.90	0.553
0.91	0.555
0.92	0.549
0.93	0.542
0.94	0.539
0.95	0.537
0.96	0.536
0.97	0.531
0.98	0.522
0.99	0.510
1.00	0.499
