0.01	0.000
0.02	0.001
0.03	0.004
0.04	0.016
0.05	0.041
0.06	0.082
0.07	0.137
0.08	0.200
0.09	0.263
0.10	0.325
0.11	0.383
0.12	0.443
0.13	0.518
0.14	0.633
0.15	0.824
0.16	1.144
0.17	1.657
0.18	2.432
0.19	3.539
0.20	5.020
0.21	6.861
0.22	8.972
0.23	11.183
0.24	13.262
0.25	14.954
0.26	16.017
0.27	16.283
0.28	15.706
0.29	14.373
0.30	12.483
0.31	10.292
0.32	8.064
0.33	6.016
0.34	4.287
0.35	2.940
0.36	1.967
0.37	1.318
0.38	0.917
0.39	0.689
0.40	0.574
0.41	0.529
0.42	0.519
0.43	0.521
0.44	0.519
0.45	0.512
0.46	0.508
0.47	0.510
0.48	0.517
0.49	0.521
0.50	0.522
0.51	0.521
0.52	0.520
0.53	0.520
0.54	0.514
0.55	0.498
0.56	0.468
0.57	0.425
0.58	0.376
0.59	0.329
0.60	0.293
0.61	0.271
0.62	0.264
0.63	0.264
0.64	0.263
0.65	0.257
0.66	0.246
0.67	0.232
0.68	0.214
0.69	0.187
0.70	0.153
0.71	0.118
0.72	0.089
0.73	0.066
0.74	0.053
0.75	0.053
0.76	0.068
0.77	0.088
0.78	0.108
0.79	0.129
0.80	0.152
0.81	0.174
0.82	0.187
0.83	0.184
0.84	0.168
0.85	0.148
0.86	0.130
0.87	0.119
0.88	0.119
0.89	0.134
0.90	0.159
0.91	0.190
0.92	0.219
0.93	0.246
0.94	0.269
0.95	0.285
0.96	0.295
0.97	0.302
0.98	0.311
0.99	0.326
1.00	0.353
