0.01	0.000
0.02	0.001
0.03	0.005
0.04	0.016
0.05	0.036
0.06	0.060
0.07	0.078
0.08	0.083
0.09	0.083
0.10	0.094
0.11	0.131
0.12	0.204
0.13	0.329
0.14	0.549
0.15	0.933
0.16	1.570
0.17	2.554
0.18	3.959
0.19	5.780
0.20	7.877
0.21	9.954
0.22	11.616
0.23	12.488
0.24	12.355
0.25	11.248
0.26	9.427
0.27	7.280
0.28	5.184
0.29	3.408
0.30	2.076
0.31	1.184
0.32	0.655
0.33	0.381
0.34	0.260
0.35	0.218
0.36	0.206
0.37	0.199
0.38	0.189
0.39	0.184
0.40	0.192
0.41	0.213
0.42	0.236
0.43	0.250
0.44	0.253
0.45	0.251
0.46	0.249
0.47	0.246
0.48	0.245
0.49	0.244
0.50	0.240
0.51	0.231
0.52	0.213
0.53	0.188
0.54	0.163
0.55	0.144
0.56	0.133
0.57	0.126
0.58	0.125
0.59	0.127
0.60	0.132
0.61	0.141
0.62	0.152
0.63	0.157
0.64	0.145
0.65	0.113
0.66	0.070
0.67	0.031
0.68	0.006
0.69	-0.005
0.70	-0.006
0.71	-0.007
0.72	-0.010
0.73	-0.013
0.74	-0.011
0.75	-0.002
0.76	0.011
0.77	0.021
0.78	0.022
0.79	0.010
0.80	-0.012
0.81	-0.035
0.82	-0.048
0.83	-0.049
0.84	-0.044
0.85	-0.037
0.86	-0.034
0.87	-0.036
0.88	-0.044
0.89	-0.058
0.90	-0.076
0.91	-0.095
0.92	-0.113
0.93	-0.130
0.94	-0.146
0.95	-0.160
0.96	-0.172
0.97	-0.182
0.98	-0.187
0.99	-0.186
1.00	-0.178
