0.01	-0.000
0.02	-0.000
0.03	-0.001
0.04	-0.005
0.05	-0.014
0.06	-0.027
0.07	-0.037
0.08	-0.033
0.09	-0.013
0.10	0.034
0.11	0.207
0.12	0.973
0.13	3.567
0.14	9.523
0.15	18.082
0.16	24.252
0.17	22.934
0.18	15.313
0.19	7.277
0.20	2.549
0.21	0.771
0.22	0.323
0.23	0.245
0.24	0.231
0.25	0.215
0.26	0.188
0.27	0.157
0.28	0.133
0.29	0.115
0.30	0.098
0.31	0.079
0.32	0.061
0.33	0.048
0.34	0.035
0.35	0.012
0.36	-0.019
0.37	-0.054
0.38	-0.084
0.39	-0.109
0.40	-0.132
0.41	-0.159
0.42	-0.191
0.43	-0.228
0.44	-0.263
0.45	-0.295
0.46	-0.320
0.47	-0.337
0.48	-0.346
0.49	-0.351
0.50	-0.354
0.51	-0.355
0.52	-0.351
0.53	-0.340
0.54	-0.332
0.55	-0.339
0.56	-0.367
0.57	-0.411
0.58	-0.462
0.59	-0.512
0.60	-0.553
0.61	-0.577
0.62	-0.581
0.63	-0.572
0.64	-0.560
0.65	-0.548
0.66	-0.540
0.67	-0.534
0.68	-0.530
0.69	-0.522
0.70	-0.505
0.71	-0.476
0.72	-0.443
0.73	-0.411
0.74	-0.388
0.75	-0.378
0.76	-0.379
0.77	-0.391
0.78	-0.408
0.79	-0.428
0.80	-0.451
0.81	-0.480
0.82	-0.508
0.83	-0.527
0.84	-0.535
0.85	-0.532
0.86	-0.521
0.87	-0.506
0.88	-0.489
0.89	-0.476
0.90	-0.474
0.91	-0.486
0.92	-0.503
0.93	-0.511
0.94	-0.504
0.95	-0.484
0.96	-0.459
0.97	-0.437
0.98	-0.426
0.99	-0.429
1.00	-0.443
