0.01	-0.000
0.02	-0.000
0.03	-0.000
0.04	0.000
0.05	0.001
0.06	0.002
0.07	0.004
0.08	0.007
0.09	0.009
0.10	0.017
0.11	0.038
0.12	0.097
0.13	0.246
0.14	0.583
0.15	1.258
0.16	2.449
0.17	4.276
0.18	6.683
0.19	9.339
0.20	11.670
0.21	13.040
0.22	13.029
0.23	11.634
0.24	9.281
0.25	6.608
0.26	4.190
0.27	2.354
0.28	1.165
0.29	0.507
0.30	0.202
0.31	0.094
0.32	0.081
0.33	0.104
0.34	0.131
0.35	0.146
0.36	0.147
0.37	0.142
0.38	0.136
0.39	0.128
0.40	0.116
0.41	0.102
0.42	0.086
0.43	0.069
0.44	0.055
0.45	0.047
0.46	0.043
0.47	0.037
0.48	0.027
0.49	0.015
0.50	0.006
0.51	0.002
0.52	0.004
0.53	0.010
0.54	0.015
0.55	0.016
0.56	0.010
0.57	-0.002
0.58	-0.017
0.59	-0.027
0.60	-0.027
0.61	-0.014
0.62	0.012
0.63	0.049
0.64	0.092
0.65	0.135
0.66	0.170
0.67	0.193
0.68	0.203
0.69	0.201
0.70	0.189
0.71	0.180
0.72	0.187
0.73	0.204
0.74	0.212
0.75	0.197
0.76	0.162
0.77	0.122
0.78	0.096
0.79	0.089
0.80	0.093
0.81	0.092
0.82	0.077
0.83	0.047
0.84	0.011
0.85	-0.025
0.86	-0.054
0.87	-0.076
0.88	-0.095
0.89	-0.113
0.90	-0.123
0.91	-0.119
0.92	-0.096
0.93	-0.061
0.94	-0.027
0.95	-0.006
0.96	-0.001
0.97	-0.010
0.98	-0.025
0.99	-0.039
1.00	-0.046
